platform,video_id,comment_id,parent_id,author,text,like_count,published_at,updated_at,source_url,video_label,target_neg,target_neu,target_pos
youtube,iV46TJKL8cU,UgzPtorb5NdYqN7_9dl4AaABAg,,@YouchengZhang-r1q,I showed this to my father and he said “snow black”,2,2025-11-03T03:18:01Z,2025-11-03T03:18:01Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,Ugw8YozkFq0dhSh44tR4AaABAg,,@相川X3,Told my therapist about this movie Am the therapist now,2,2025-07-06T21:40:33Z,2025-07-06T21:40:33Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,Ugw9XU9GXmvRk7ApX4B4AaABAg,,@sennafox4274,I’m a white female. Does that mean I can play the live action Tiana? Disney?,2,2025-07-04T13:19:06Z,2025-07-04T13:19:06Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgxSZcpcIxA333jkxyV4AaABAg,,@Alepioffo,I didn’t pay for this movie trailer but i want my money back,2,2025-10-04T19:45:46Z,2025-10-04T19:45:46Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgwiEUfXa6F8ftbT9oJ4AaABAg,,@Tattooednoob,What others hear “mirror mirror on the wall who’s the fairest of them all” what I hear mirror mirror on the wall who’s the fairest of the mall”,1,2025-08-28T08:58:41Z,2025-08-28T08:58:41Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgxGWIwS_X5KEWQlDSN4AaABAg,,@MyaDimitre,This movie is actually kind of good! JUST KIDDING!,2,2025-08-02T17:26:43Z,2025-08-02T17:26:43Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgztXo28aUfia8l_jtZ4AaABAg,,@MrTobiT,"Mirror Mirror in the hall, take Snow White of the Cinema´s Wall",3,2025-10-28T20:40:57Z,2025-10-28T20:40:57Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgzOZM7vKVUeYET3Plp4AaABAg,,@Daperiscorp,"Last decade, we had the emoji movie. In this one, the comments section movie.",1,2025-10-31T02:05:21Z,2025-10-31T02:05:21Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgzLlmLeiXvxHEoCmqF4AaABAg,,@TheMrSugar,Thank God this movie bombed harder than Hiroshima!,3,2025-09-25T01:48:19Z,2025-09-25T01:48:19Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,Ugx2BWorv3QNxnAxqKl4AaABAg,,@shawnalston2155,How can Snow White look black?? How can she be the fairest of them all?? The word fair literally means light color. So sick of woke movies and DEI.,4,2025-07-28T17:59:42Z,2025-07-28T17:59:42Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgwWokH5Me8oBsdmaZl4AaABAg,,@csms_18,Came here after chat music,2,2025-07-17T06:44:39Z,2025-07-17T06:44:39Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgxKQ-M_QS1LPK7DWil4AaABAg,,@Félix-p7i2w,The poisoned apple is Apples bestselling product,2,2025-07-06T22:25:15Z,2025-07-06T22:25:15Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgxiRiMIpRcx96RVt754AaABAg,,@LetsSOLVE_2024,So after watching the comment video song you decided to come here?,1,2025-08-26T05:34:45Z,2025-08-26T05:34:45Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgxeN_DQ6MUOEyraEi94AaABAg,,@MdSajol-k4o,Wow the comments section is still active after 8 month's,2,2025-08-07T14:47:33Z,2025-08-07T14:47:33Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,Ugwbx14us7X_y-WcJIB4AaABAg,,@AlexielouiseVeloso,I'm rooting for the queen,1,2025-09-20T07:45:29Z,2025-09-20T07:45:29Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgyoxNLklqWzE1Iwm7R4AaABAg,,@user-bl2zq4mb1t,Didn’t know Snow White was about an Indian empire,2,2025-08-16T23:00:48Z,2025-08-16T23:00:48Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgybhH0P0luXqPBuSvF4AaABAg,,@AtheaLowe,Snow white was an timeless classic And disney forgot what that means,1,2025-09-26T21:39:41Z,2025-09-26T21:39:41Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgzwYLHh20Rwwh2Fojx4AaABAg,,@AaryanChopra-r8s,Magic Mirror on the wall Who's the weirdest of them all,5,2025-07-31T16:55:34Z,2025-07-31T16:55:34Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgwXr2NeWID1F585H4p4AaABAg,,@DisasterM7771,Snow White and the seven OH MY— 🤓🫩🥴🤡👹👽👺,1,2025-08-29T14:42:42Z,2025-08-29T14:42:42Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,Ugx09MVG1gdqJXlDac94AaABAg,,@bradleymcmullin2057,Mirror mirror on the wall Why does this exist at all??? Stop at 0:0 for your safety 💀☠️,6,2025-07-07T16:51:23Z,2025-07-07T16:52:34Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgzLLoho3_gy6_18_454AaABAg,,@AngelaBachoeMSc,"Snow White is a very good representation of the innocent and evil, the songs are with musical influences and the personalities in the story touched my heart 🙏❤️",2,2025-07-19T20:30:27Z,2025-07-19T20:30:27Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgzItIZjfhnnGYiBO0x4AaABAg,,@adandie364,I think the remake video making fun of Snow White movie are much more better to watch than the actual movie and there is a lot of it if you search it,1,2025-07-04T17:48:32Z,2025-07-04T17:51:34Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgzYYmwP_q_cGMErIZd4AaABAg,,@bastiaangoudkamp3644,Even her own eyes are trying to run from this movie,1,2025-09-11T17:48:24Z,2025-09-11T17:48:24Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgxyMXuYJXuBN_rvsPd4AaABAg,,@Vanbutstupid,I will give you a bazillion trillion dollars if you actually watched the trailer instead of going to the comments.,2,2025-08-03T07:22:31Z,2025-08-03T07:22:31Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgyFPZJeafSZRVJerNd4AaABAg,,@AngieCorpuz-t9p,Disney used to make movies now they make nightmirrors,2,2025-08-31T16:30:32Z,2025-08-31T16:30:32Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,Ugy3L72rS2QuXWDSrTZ4AaABAg,,@Pyromancer_9999-v6c,Disney: coming to theaters near you. Me: avoiding theaters like the plague.,1,2025-07-22T08:03:47Z,2025-07-22T08:03:47Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,Ugw2uSWOy02se5-5Vc94AaABAg,,@VirbolCartoons,like/dislike ratio is 82k/2.4M u know what?,3,2025-08-29T15:55:57Z,2025-08-29T15:55:57Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgwqhM2hM_sCMkZO1bV4AaABAg,,@Just_aguard,The queen is the hero😂,2,2025-07-16T20:36:10Z,2025-07-16T20:36:10Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgzA-Hfkoc66NZ-G2TZ4AaABAg,,@Mystic_Ocean,GUYS STOP HATONG ON THIS MOVIE I SAW IT AND IT WAS ANAZING YALL ARE SOME REAL NUISANCES,1,2025-08-15T12:38:29Z,2025-08-15T12:38:29Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgyczWh-gKdvNq56cxl4AaABAg,,@ItsAphora,"No dwarves were harmed during the making of this film, your eyes and ears certainly will be though! 😁",1,2025-10-28T20:08:59Z,2025-10-28T20:09:10Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,Ugyf5SGuT6nleEgYTwx4AaABAg,,@LightBloxVidsYT,The amount of dislikes of the video is probably more than what this movie made at the box office,1,2025-08-12T02:17:34Z,2025-08-12T02:17:34Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgyoAGNnENrxAIXzITZ4AaABAg,,@HerminioCanlas-v4z,why does she look like the people that make houses in the jungle,2,2025-09-06T09:38:29Z,2025-09-06T09:38:29Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,Ugw7YqqPAME9E0rOfHp4AaABAg,,@HELLOTHERE-AAAAH,These comments are brutal… But not as brutal as the haircut they gave Snow White.,2,2025-09-23T18:59:33Z,2025-09-23T18:59:33Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,Ugzhi3h16GGsPla1Jf14AaABAg,,@rourkebar1062,The original was referred to as “Disney’s folly” This one is “Iger’s folly”,1,2025-10-16T11:10:01Z,2025-10-16T11:10:01Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,Ugz2CRqnQXVat0UEt9Z4AaABAg,,@ElfuBS,Thick of its long lost brother💔,1,2025-07-03T20:07:08Z,2025-07-03T20:07:08Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,Ugy_iCaRr_g-0qcFl514AaABAg,,@annekiburi5434,This movie trailer Made me jealous of Minecraft despawning,1,2025-08-11T09:20:20Z,2025-08-11T09:20:20Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgzPP0DZUhJyUp7R-Fl4AaABAg,,@edelweiss-,"""Her skin, white as snow"" Disney: wait, lemme change that!",0,2025-07-15T11:52:33Z,2025-07-15T11:52:33Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,Ugx8DlJOnDYx9ZgH5YB4AaABAg,,@dragonblade2375,I can confidently assume the 82k likes on the trailer is for the comment section,1,2025-08-28T12:54:49Z,2025-08-28T12:54:49Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgzzR2joSJlZJh0CrER4AaABAg,,@hannahmeribahangeles9365,"You ruined our childhood, we always believe that Snow White is far more beautiful than the witch🫠 but what happen to Snow White here? The witch is the most beautiful here",1,2025-08-27T07:17:18Z,2025-08-27T07:17:18Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgzToP3AjZdach4AE_R4AaABAg,,@K1w1_L1k3s_c4ts,Looked better when I turned of my phone,2,2025-09-10T15:49:09Z,2025-09-10T15:49:09Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,Ugz7vReUIDcsHv8D9Ip4AaABAg,,@aymanali1814,Likes. : 82k Dislikes.. : 2.4M (17-7-25),5,2025-07-17T12:25:10Z,2025-07-17T12:25:10Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,Ugxt68-c1aTaSyxphQN4AaABAg,,@maddocharris5409,Team apple,3,2025-08-23T13:38:47Z,2025-08-23T13:38:47Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgzlQoEBdtGFmyPywTB4AaABAg,,@SSwiftly_Brianna,"“Coming to theaters near you” Hey Elon musk, how’s mars going?",1,2025-08-06T06:23:12Z,2025-08-06T06:23:12Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgwkWXcE5zqLvLIuFMZ4AaABAg,,@haru-b8j,"When im feeling bad, i usually come here stop the video and see the comments",1,2025-11-06T10:22:56Z,2025-11-06T10:22:56Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,Ugw9evN_IjJE2PeMYAJ4AaABAg,,@Superjuice-g9j,THIS IS THE REASON ALIENS DONT COME TO EARTH,2,2025-07-24T03:41:04Z,2025-07-24T03:41:04Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,Ugzxnop5IoFt5kwqFXh4AaABAg,,@HendyIsCringe,I swear Walt Disney got bored and made this for fun 🙏,1,2025-09-21T16:12:34Z,2025-09-21T16:12:34Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgzbhRtOKxOCTRIuK754AaABAg,,@SuperMario64-141,it's so bad it makes off brand look better and official,3,2025-09-01T03:13:41Z,2025-09-01T03:13:41Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgwTuZA0ZL8itprax1N4AaABAg,,@mochistarzzzz,Words can't describe beauty. Numbers can. 0.1/10,1,2025-11-01T05:12:55Z,2025-11-01T05:12:55Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,Ugyj7P4_yEys_7zzQhd4AaABAg,,@glaciveestudios6170,She is fitting to be a Shinigami from Death Note (they love apples),1,2025-07-05T07:50:49Z,2025-07-05T07:51:01Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgyUGEeiF9-87yXWjMx4AaABAg,,@laraedington3440,Disneys brave to still have the comments on,1,2025-07-29T19:10:35Z,2025-07-29T19:10:35Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgyEnH9dhAXlWcZVU6h4AaABAg,,@Dazaiiie,Snow chad and the seven morphs,3,2025-11-01T14:18:44Z,2025-11-01T14:18:44Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgyKArsZh4YkGhvg0Td4AaABAg,,@MKing122,"Who needs an evil queen in the movie, when you already casted an evil minded actress to play as snow white...😂😂",1,2025-07-09T17:00:12Z,2025-07-09T17:00:12Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,Ugzq8Cfam-Fz11IoNkF4AaABAg,,@Cakeytheconsumer,"Mirror mirror on the wall,why do the dwarves look like they’ve been birthed as an old man",3,2025-07-07T16:42:12Z,2025-07-07T16:42:12Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgzggJYhMOrPmX1Y2FB4AaABAg,,@superzyp911,看到这么多朋友来吐槽 ！！！ 我就安心了！！！ 我小时候第一个读的童话故事就是白雪公主～ 在中国白雪公主简直是家喻户晓 非常受欢迎～ 但是这部电影真的是感觉童年尽毁啊～,3,2025-08-31T07:36:40Z,2025-08-31T07:36:40Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgwSpK6FRZ8FseVA0vB4AaABAg,,@Themotivator-Ca31,"She is not snow white at all , and she mocked the old classic, she should be fired.",3,2025-08-06T06:38:47Z,2025-08-06T06:38:47Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgwGMWGFGPvD6fMfRkF4AaABAg,,@RamaDin-k2o,Mirror mirror on the wall (Continue the lyrics 👇),3,2025-08-30T11:29:19Z,2025-08-30T11:29:19Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgwMwie4zS8Hp2XPJpB4AaABAg,,@HasinduSudesh-x5m,Can we repay the budget for this movie and tell Disney to remove it...?,1,2025-10-18T11:59:02Z,2025-10-18T11:59:22Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgwNn_0pD8DdPKX7FUd4AaABAg,,@Jahidul_Asif,It is clear that the mirror lied to the Queen.,1,2025-07-14T20:03:45Z,2025-07-14T20:03:45Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,Ugz188u7thOKdGGZMjt4AaABAg,,@SabaahNizarNizarNoorAli-,this move is great wehan I turn my pc off,5,2025-08-16T08:57:19Z,2025-08-16T08:57:19Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,Ugz6UkBTXQr9m6akkHB4AaABAg,,@CarlosHenrique-qu1xk,"This movie is terrible. It completely misses the mark on love, where the prince should be fearless, a warrior, intelligent, and a great hero. And Snow White, a defenseless, fragile woman, is saved by the new love of her life. And the two would live happily ever after in a great love!",1,2025-11-06T04:41:14Z,2025-11-06T04:41:14Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,Ugyll2OM1kUNoCJ04vV4AaABAg,,@Somebody-zz1vr,Why does snowwhite look like MICHAEL JACKSON .....,2,2025-09-26T08:35:49Z,2025-09-26T08:35:49Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgyYZ4V_4Xm_xPXQxft4AaABAg,,@dkdkdkdmslaa,Snow White ❌ coal black ✅,5,2025-07-26T12:12:06Z,2025-07-26T12:12:06Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgyfOcn-xB61x9sqBr54AaABAg,,@Ferdinand_713,Give me that apple! That’s the only way to escape this horror! This made even veterans forget their PTSD!,1,2025-08-28T09:21:26Z,2025-08-28T09:21:26Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,Ugz3Rn0B3xWMtf7V3qx4AaABAg,,@Dano103reelli,Snow White and the 7 excuses for not attending the premiere,2,2025-07-05T02:55:03Z,2025-07-05T02:55:03Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgzLKMKRoIqTArjomwh4AaABAg,,@qizou5272,"Me: Mirror mirror on the wall, why could I not tell that this movie was Snow White? Mirror: because the original was weird, weird, weird",1,2025-07-20T01:57:32Z,2025-07-20T01:57:32Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,Ugy9Vm6toFsZBbaYvDx4AaABAg,,@Stitcher666,Since the OG was delete I'm rooting for the poison apple,3,2025-09-03T20:22:18Z,2025-09-03T20:22:18Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgwPuY_VjEMyJSZYYGh4AaABAg,,@IsaiahxChiefs,Disney is so lucky YouTube took dislikes off or we would see a new record.,1,2025-10-05T21:19:45Z,2025-10-05T21:19:45Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgzxNDpBNIJSjbqrBdx4AaABAg,,@BeautyWorld.Fi5,Love you Rachel.,1,2025-08-26T21:19:17Z,2025-08-26T21:19:17Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,Ugz66jgdzxDEU_VEO3J4AaABAg,,@Just_aguard,The ads are better than thisss,1,2025-07-16T20:33:59Z,2025-07-16T20:33:59Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,Ugw7fW7aSLjVAJLI_Ph4AaABAg,,@Driveaura12,Who didn’t even watch a single bit of this😂👇🏻,2,2025-07-16T18:00:15Z,2025-07-16T18:00:15Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,Ugzll4E5L9xmn2KsRtR4AaABAg,,@firefist8536,Probably one of the most disliked trailer of all time 😂.,3,2025-07-14T18:39:15Z,2025-07-14T18:39:15Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgxAZCue7GtkAgPgR794AaABAg,,@Just_aguard,"This movie was free to watch, but just let me get my money back 😭😭",1,2025-07-16T20:34:42Z,2025-07-16T20:34:42Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgxYzwA6TGB-38rBC2x4AaABAg,,@johnfletcher3040,this comment section is the new best thing since the invention of sliced bread,1,2025-10-09T21:36:23Z,2025-10-09T21:36:23Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,Ugx0H59f0iA07PpNj9p4AaABAg,,@rishishukla5867,Actually the queen is more beautiful than snow not so white.,2,2025-08-01T11:17:23Z,2025-08-01T11:17:23Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgxsIZTto2n__Ne43Et4AaABAg,,@blueribbonrants,This made the add look good,1,2025-08-25T02:56:32Z,2025-08-25T02:56:32Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,Ugw6Pnlpc8nelQrZcDd4AaABAg,,@janminglee3004,Zegler translated to Norwegian means brainrot.,3,2025-08-03T14:52:45Z,2025-08-03T14:52:45Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgxkB-ZtMjO7Y1nAP5N4AaABAg,,@SilverscapesVR,This causes planes to have turbulences of the century,1,2025-08-14T21:02:35Z,2025-08-14T21:03:52Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgxEWrpfsf9Po6ZOA1Z4AaABAg,,@vinhthanh6208,Did the dwarfs drink nuclear waste?,2,2025-08-04T11:57:06Z,2025-08-04T11:57:06Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,Ugyny6MShRSSk_9P9W14AaABAg,,@Butterman-67,It came out on my birthday so I cried instead of being happy😢,2,2025-07-30T16:21:58Z,2025-07-30T16:21:58Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgwtEBExf2WuJdESY6h4AaABAg,,@idont_care18372,If Stephen hawking was still at the theater .he would be begging god for mercy,2,2025-09-24T20:35:26Z,2025-09-24T20:35:47Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgyOGmp5loes4Z19EXN4AaABAg,,@bananasninja,You should get paid to watch this,2,2025-08-02T16:47:43Z,2025-08-02T16:47:43Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgwAc-pXnVyvWZJFeDZ4AaABAg,,@Snow.-1000,"Magic Mirror on the wall, what’s the worst movie of them all? “Snow White and the seven Dwarves” What? - “The live action remake” Oh, That makes sense",3,2025-07-12T14:02:41Z,2025-07-12T14:03:13Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgyI2X2MKbFSR6fE3Hp4AaABAg,,@JamesKepharttheWolfFan2019,Why does Grumpy look like Walter from Jeff Dunham when he’s grumpy?,1,2025-10-21T04:16:50Z,2025-10-21T04:17:19Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgzRh2vBG2UJm0S0rKV4AaABAg,,@Unknownfox-i9q,At least sonys our back up when Disney hits the floor,2,2025-09-06T12:56:32Z,2025-09-06T12:56:32Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgzSXTqlr4uGbwAzs1V4AaABAg,,@Smileyfaceluver,I just came back from bleaching my eyes because of brainrot & heat.. I now need to bleach my eyes again,1,2025-09-23T12:33:53Z,2025-09-23T12:33:53Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgxSqCrod3c-u380g9V4AaABAg,,@sujaypatel8322,"this trailer is so bad that my dad came back with the milk, just to turn it off.",1,2025-07-21T11:45:21Z,2025-07-21T11:45:21Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgwLK7POg2srwTYU_Ah4AaABAg,,@PriyaXxluv,Everyone is rooting for the poison apple even doctors,2,2025-09-10T14:57:31Z,2025-09-10T14:57:31Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgzxtRzqXARjTwA-uFl4AaABAg,,@gomlagames,This movie is the new torture for criminals,2,2025-08-31T18:25:39Z,2025-08-31T18:25:39Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgwikqKlj7U0aoXr-KZ4AaABAg,,@Aryapl4ys,This movie is so bad it made thick of it look like amazing,4,2025-09-01T16:16:51Z,2025-09-01T16:16:51Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgwLLRbshi6znj3FpNJ4AaABAg,,@Shanilver,2.4 million dislikes is wild 😭,2,2025-08-08T00:19:55Z,2025-08-08T00:19:55Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgyEWnveesNAT-aU9YV4AaABAg,,@BRADY_YT08,"Mirror, Mirror on the wall Disney has brought agreements between us all",2,2025-07-06T00:51:01Z,2025-07-06T00:51:01Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
youtube,iV46TJKL8cU,UgzX9YRVwRA0A1hLYlB4AaABAg,,@MythicalBeing19,Snow NOT-WHITE should be the movie’s new name,1,2025-07-31T04:02:17Z,2025-07-31T04:02:17Z,https://www.youtube.com/watch?v=iV46TJKL8cU,negative,0.8,0.15,0.05
